anime_id;Name;Score;Genres;English name;Japanese name;sypnopsis;Type;Episodes;Aired;Premiered;Producers;Licensors;Studios;Source;Duration;Rating;Ranked;Popularity;Members;Favorites;Watching;Completed;On-Hold;Dropped
59;Chobits;743;Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen;Chobits;ちょびっツ;"hen computers start to look like humans, can love remain the same? Hideki Motosuwa is a young country boy who is studying hard to get into college. Coming from a poor background, he can barely afford the expenses, let alone the newest fad: Persocoms, personal computers that look exactly like human beings. One evening while walking home, he finds an abandoned Persocom. After taking her home and managing to activate her, she seems to be defective, as she can only say one word, ""Chii,"" which eventually becomes her name. Unlike other Persocoms, however, Chii cannot download information onto her hard drive, so Hideki decides to teach her about the world the old-fashioned way, while studying for his college entrance exams at the same time. Along with his friends, Hideki tries to unravel the mystery of Chii, who may be a ""Chobit,"" an urban legend about special units that have real human emotions and thoughts, and love toward their owner. But can romance flourish between a Persocom and a human?";TV;26;Apr 3, 2002 to Sep 25, 2002;2002;TBS, Pioneer LDC;Funimation, Geneon Entertainment USA;Madhouse;Manga;24 min. per ep.;PG-13 - Teens 13 or older;18040;332;402646;3859;15294;272425;18082;22409
60;Chrno Crusade;766;Action, Demons, Historical, Romance, Shounen, Supernatural;Chrono Crusade;クロノクルセイド;The 1920s was a decade of great change and upheaval, with monstrous demons appearing across America. To combat this menace, the holy organization known as the Order of Magdalene was established. The organization's New York branch is home to the young and reckless Sister Rosette Christopher, as well as her partner Chrno. Tasked with the extermination of demonic threats, the renowned team is excellent at their job, despite causing extensive collateral damage on their missions. However, both Rosette and Chrno are driven by their dark pasts. Through exterminating demons, Rosette hopes to find her lost brother Joshua who was taken by the sinner and demon, Aion, with whom Chrno also shares a bloody history. The two of them must fight off the increasingly dangerous demonic menace and discover its source, while continuing to search for the truth behind Joshua's disappearance.;TV;24;Nov 25, 2003 to Jun 10, 2004;2003;Lantis, Kadokawa Shoten, Fuji TV;ADV Films, Funimation;Gonzo;Manga;23 min. per ep.;R - 17+ (violence & profanity);11200;742;198007;2064;8228;117484;9881;9842
61;D.N.Angel;72;Action, Comedy, Magic, Romance, Fantasy, School, Shoujo;D.N.Angel;Ｄ・Ｎ・ＡＮＧＥＬ;Daisuke Niwa is a clumsy, block-headed, and wimpy middle school student who has few redeeming qualities. On his 14th birthday, he finally decides to confess his love to his longtime crush Risa Harada, but is rejected. In an unexpected turn of events, however, Daisuke finds himself transforming into Dark Mousy, the infamous phantom thief, whenever his mind is set on Risa. Though Daisuke is unaware of this strange heritage, his mother is certainly not: since before the boy was born, his mother had been planning for him to steal valuable works of art and let the name of the elusive art thief be known. With doubt and confusion constantly clouding his mind, Daisuke finds himself struggling in his relationships with classmates and family. And it is not long before Daisuke realizes that he is not the only one with a fated family legacy—his greatest adversary could be the one classmate he is most unwilling to fight.;TV;26;Apr 3, 2003 to Sep 25, 2003;2003;Kadokawa Shoten;ADV Films, Discotek Media;Xebec;Manga;23 min. per ep.;PG-13 - Teens 13 or older;27610;891;167615;1523;5183;117045;7599;11057
63;DearS;662;Sci-Fi, Harem, Comedy, Romance, Ecchi, Shounen;DearS;ディアーズ;"One year ago, a UFO containing 150 aliens crash-landed off the shores of Kasai. Because no one could fix their ship, the Japanese Government decided to bestow upon them the designation ""DearS"" and make them into Japanese citizens, teaching them the language, customs, and culture of Japan. However, in order for them to become more familiar with human society, a home-stay program has been enacted to allow them to mingle with other humans. One misty morning, a truck carrying a capsule that housed one of these aliens ends up dropping it into the riverbank, releasing her from her confinement. She is eventually found by a high school student named Takeya Ikuhara, who saves her from being hit by a truck and takes pity on her, despite being extremely distrustful of their race and wanting nothing to do with them. Upon being named Ren, she imprints upon him as her ""Master"" and serves as his personal ""Slave,"" leaving him with a ""DearS"" who wants to remain with him no matter what and bringing his ordinary, alien-free days to an end.";TV;12;Jul 11, 2004 to Sep 26, 2004;2004;Bandai Visual, Hal Film Maker, Genco, Lantis;Discotek Media, Geneon Entertainment USA;Daume;Manga;23 min. per ep.;R+ - Mild Nudity;52740;1146;128788;391;3766;95113;3066;5507
64;Rozen Maiden;744;Action, Comedy, Drama, Magic, Seinen;Rozen Maiden;ローゼンメイデン;"Traumatized by school, Jun Sakurada spends his days at home as a shut-in, purchasing things online, only to send them back before the free trial period ends. So when a note appears on his desk, asking whether or not he would wind something, he assumes it was something he ordered and carelessly circles ""yes,"" changing his life forever. A box arrives with a wind up doll inside, but this is no ordinary toy: after Jun winds her up, she begins walking and talking as if a normal person. With a haughty attitude, she introduces herself as Shinku, the fifth doll in the Rozen Maiden collection, a group of special dolls made by the legendary dollmaker Rozen. These sisters must battle each other in a competition called the Alice Game with the help of a human to ensure victory. The winner becomes Alice, a real girl who is worthy of meeting their creator. As more sentient dolls end up taking residence in Jun's house, and a foe from Shinku's past makes her appearance, Jun's life becomes far more complicated than he ever thought possible.";TV;12;Oct 8, 2004 to Dec 24, 2004;2004;Mellow Head, Pony Canyon, TBS, Memory-Tech, Studio Jack;Sentai Filmworks, Geneon Entertainment USA;Nomad;Manga;24 min. per ep.;PG-13 - Teens 13 or older;17820;846;176775;2074;5599;113914;6040;7852
65;Rozen Maiden: Träumend;765;Action, Comedy, Drama, Magic, Seinen;Rozen Maiden:Träumend;ローゼンメイデン トロイメント;s the story of Rozen Maiden closes, a new chapter begins in Rozen Maiden: Träumend . Shinku and the other sentient dolls of the Rozen Maiden collection are living life as usual at Jun Sakurada's house. Having settled into his role as Shinku's partner in the deadly Alice Game, Jun overcomes his former fears and prepares to return to school. And although Shinku and the other dolls idly pass the days by in the comfort of Jun's home, dark times lie ahead as a new foe presents herself: Barasuishou, the seventh Rozen Maiden. But Barasuishou is a mystery even to her sisters, none of whom have ever laid eyes on her until now. Shinku considers this a sign that the Alice Game is coming to an end, meaning the dolls will soon be forced to fight one another. Haunted by the upcoming battle and nightmares concerning another doll, Shinku begins distancing herself from the others. If she wishes to claim victory, it will come at a high cost—the lives of her sisters.;TV;12;Oct 21, 2005 to Jan 27, 2006;2005;Mellow Head, TBS;Sentai Filmworks, Geneon Entertainment USA;Nomad;Manga;24 min. per ep.;PG-13 - Teens 13 or older;11460;1479;93768;516;2006;73523;2114;1647
66;Azumanga Daioh;798;Slice of Life, Comedy, School;Azumanga Daioh:The Animation;あずまんが大王 THE ANIMATION;"Chiyo Mihama begins her high school career as one of the strangest students in her freshman class—a tiny, 10-year-old academic prodigy with a fondness for plush dolls and homemade cooking. But her homeroom teacher, Yukari Tanizaki, is the kind of person who would hijack a student's bike to avoid being late, so ""strange"" is a relative word. There certainly isn't a shortage of peculiar girls in Yukari-sensei's homeroom class. Accompanying Chiyo are students like Tomo Takino, an energetic tomboy with more enthusiasm than brains; Koyomi Mizuhara, Tomo's best friend whose temper has a fuse shorter than Chiyo; and Sakaki, a tall, athletic beauty whose intimidating looks hide a gentle personality and a painful obsession with cats. In addition, transfer student Ayumu Kasuga, a girl with her head stuck in the clouds, fits right in with the rest of the girls—and she has a few interesting theories about Chiyo's pigtails! Together, this lovable group of girls experience the ups and downs of school life, their many adventures filled with constant laughter, surreal absurdity, and occasionally even touching commentary on the bittersweet, temporal nature of high school.";TV;26;Apr 9, 2002 to Oct 1, 2002;2002;Genco, Lantis, Imagica, TV Tokyo Music, Cosmic Ray, King Records;ADV Films, Sentai Filmworks;J.C.Staff;4-koma manga;24 min. per ep.;PG-13 - Teens 13 or older;5550;554;262980;5181;13747;143431;16133;13115
67;Basilisk: Kouga Ninpou Chou;758;Action, Adventure, Historical, Supernatural, Romance, Samurai, Fantasy;Basilisk;バジリスク 甲賀忍法帖;For centuries, the Iga and Kouga ninja clans have engaged in a bitter war. But when a ceasefire is ordered by the powerful warlord Ieyasu Tokugawa, the two clans are forced to put down their arms. Years later, Gennosuke Kouga, heir of the Kouga clan, and Oboro Iga, heir of the Iga clan, have fallen in love. Through marriage, both heirs aim to bring peace to the clans. But their hopes are dashed when flames of rivalry between their clans are reignited, and they are dragged into another war. Ieyasu's two grandsons have both claimed to be the next heir to the shogunate. To resolve this dispute, both the Kouga and Iga are ordered to send their 10 best warriors to fight in a bloody battle royale, with each clan representing one of the potential shogunate heirs. Two scrolls with the names of the fighters are given and are to be marked in blood upon the given fighter's death. The prize for winning is the favor of the Tokugawa shogunate for a thousand years. Torn between their love for each other and duty to their clans, Gennosuke and Oboro must ultimately decide the fate of their clans.;TV;24;Apr 13, 2005 to Sep 21, 2005;2005;GDH, Kodansha, Sotsu Music Publishing;Funimation;Gonzo;Manga;24 min. per ep.;R - 17+ (violence & profanity);13250;940;156661;1467;6964;82153;6380;6957
68;Black Cat (TV);738;Sci-Fi, Adventure, Comedy, Super Power, Shounen;Black Cat;ブラックキャット;"Completing every job with ruthless accuracy, Train Heartnet is an infamous assassin with no regard for human life. Donning the moniker ""Black Cat"" in the underground world, the elite killer works for the powerful secret organization known only as Chronos. One gloomy night, the blasé gunman stumbles upon Saya Minatsuki, an enigmatic bounty hunter, and soon develops an odd friendship with her. Influenced by Saya's positive outlook on life, Train begins to rethink his life. Deciding to abandon his role as the Black Cat, he instead opts to head down a virtuous path as an honest bounty hunter. However, Chronos—and particularly Creed Diskenth, Train's possessive underling—is not impressed with Train's sudden change of heart and vows to resort to extreme measures in order to bring back the emissary of bad luck. This assassin turned ""stray cat"" can only wander so far before the deafening sound of gunfire rings out.";TV;23;Oct 7, 2005 to Mar 31, 2006;2005;GDH, Dentsu, TBS, Sotsu Music Publishing;Funimation;Gonzo;Manga;24 min. per ep.;PG-13 - Teens 13 or older;19650;622;231668;1955;10510;142921;11736;11003
71;Full Metal Panic!;765;Action, Military, Sci-Fi, Comedy, Mecha;Full Metal Panic!;フルメタル・パニック！;"Equipped with cutting-edge weaponry and specialized troops, a private military organization named Mithril strives to extinguish the world's terrorism and all threats to peace on earth. The organization is powered by the ""Whispered,"" individuals who possess intuitive knowledge and the remarkable ability to create powerful devices and machinery. Seventeen-year-old Sousuke Sagara, a sergeant working for Mithril, has been assigned to protect Kaname Chidori, a Whispered candidate. He is ordered to join her high school class and be as close to her as possible to prevent her from falling into enemy hands—that is, if he can safely blend in with their fellow classmates without revealing his true identity. Sousuke, who was raised on a battlefield and has very little knowledge of an average high school student's lifestyle, must adapt to a normal school life to safeguard Kaname. However, enemy forces have already begun making their move, and Sousuke is about to find out that the adversary coming for the Whispered girl may be a lot more familiar than he expects.";TV;24;Jan 8, 2002 to Jun 18, 2002;2002;Kadokawa Shoten;ADV Films, Funimation;Gonzo;Light novel;24 min. per ep.;R - 17+ (violence & profanity);11460;322;411230;4417;17458;264665;16076;13806
72;Full Metal Panic? Fumoffu;807;Action, Comedy, School;Full Metal Panic? Fumoffu;フルメタル・パニック? ふもっふ;It's back-to-school mayhem with Kaname Chidori and her war-freak classmate Sousuke Sagara as they encounter more misadventures in and out of Jindai High School. But when Kaname gets into some serious trouble, Sousuke takes the guise of Bonta-kun—the gun-wielding, butt-kicking mascot. And while he struggles to continue living as a normal teenager, Sousuke also has to deal with protecting his superior officer Teletha Testarossa, who has decided to take a vacation from Mithril and spend a couple of weeks as his and Kaname's classmate. (Source: ANN);TV;12;Aug 26, 2003 to Oct 18, 2003;2003;Tatsunoko Production, Kadokawa Shoten, Fuji TV, Imagica, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Happinet Pictures, Animation Do;ADV Films, Funimation;Kyoto Animation;Light novel;24 min. per ep.;PG-13 - Teens 13 or older;4520;571;254465;2988;5383;204041;4435;3533
73;Full Metal Panic! The Second Raid;796;Action, Military, Mecha;Full Metal Panic! The Second Raid;フルメタル パニック！The Second Raid;"fter overcoming various tumultuous events, mercenary sergeant Sousuke Sagara of Mithril and ""Whispered"" school girl Kaname Chidori return to their normal high school lives. Sousuke continues his efforts to assimilate with the civilian population and manage his mission at the same time, while Kaname attempts to support his endeavors (even though his antics often drive her up a wall). However, as their lives calm, new problems begin to appear. The appearance of an independent terrorist organization known as Amalgam and internal conflicts within Mithril threaten to wreak unity into a series of failures and betrayals. And new, powerful Arm Slave models only worsen the situation when the world's peace is at stake. As Kaname and Sousuke face their own inner battles amidst life-threatening fights, will they be able to make the right choices and change their future?";TV;13;Jul 14, 2005 to Oct 20, 2005;2005;Kadokawa Shoten, Happinet Pictures;ADV Films, Funimation, Kadokawa Pictures USA;Kyoto Animation;Light novel;24 min. per ep.;R - 17+ (violence & profanity);5790;639;227927;1358;4667;177524;3840;2271
74;Gakuen Alice;765;Comedy, School, Shoujo, Super Power;Gakuen Alice;学園アリス;"kan Sakura is a normal 10-year-old girl. Optimistic, energetic, and overall a very sweet child, Mikan is the complete opposite of the aloof, intelligent, and somewhat cold-hearted, Hotaru Imai. Despite their glaring differences, the two girls have been best friends for a very long time. So when Hotaru suddenly transfers to Alice Academy, a prestigious school in the city, her best friend is devastated—especially when she hears of the horrible rumors regarding the academy's harsh treatment of students. Beset with worry, Mikan runs away to see her best friend! Upon her arrival, Mikan learns of ""Alices,"" individuals gifted with various supernatural abilities, and that the school is an institution built by the government to train and protect them. Discovering that she has her own unique powers, Mikan enrolls in the academy, and, after a lot of trouble, finally reunites with Hotaru. Gakuen Alice is a heartwarming comedy that follows Mikan and her friends' adventures in the academy, as well as their attempt to uncover the mysteries surrounding the problematic, fire-wielding student Natsume Hyuuga.";TV;26;Oct 30, 2004 to May 14, 2005;2004;Aniplex, Sogo Vision;Nozomi Entertainment;Group TAC;Manga;25 min. per ep.;G - All Ages;11580;1640;81446;1613;2495;57369;2843;2916
75;Soukyuu no Fafner: Dead Aggressor;73;Action, Drama, Mecha, Military, Sci-Fi;Fafner of the Blue Sky;蒼穹のファフナーDead Aggressor;Tatsumiyajima is the central island in the middle of a small cluster of islands, in a sleepy backwater of the Japanese isles. Not much happens there, and the island's young people go to school knowing that their lives are likely to remain peaceful and undisturbed. Or so they have been taught... but the truth is different. The fate of mankind is on the line, and Tatsumiyajima is the last line of defense against a hostile and incomprehensible enemy. At the center of it all, fighting for Humanity's continued existence, is the giant robot Fafner, the dragon that guards this final treasure of mankind. (Source: ANN);TV;25;Jul 5, 2004 to Dec 27, 2004;2004;TV Tokyo Music, King Records;Funimation, Geneon Entertainment USA;Xebec;Original;24 min. per ep.;PG-13 - Teens 13 or older;23480;2523;40602;255;2179;16417;1849;1987
76;Mahou Shoujo Lyrical Nanoha;742;Action, Comedy, Drama, Magic, Super Power;Magical Girl Lyrical Nanoha;魔法少女リリカルなのは;Nanoha Takamachi, an ordinary third-grader who enjoys spending time with her family and friends, rescues an injured ferret that she had dreamed about the night before. The next day, the ferret cries out to her telepathically, asking Nanoha to save him. The ferret reveals himself to be Yuuno Scrya, a mage from another world who is trying to collect the dangerous 21 Jewel Seeds that he accidentally scattered across the world. He enlists Nanoha's help, gifting her the magical wand Raising Heart, and teaches her how to become a powerful mage. Days later, after reclaiming a few of the Jewel Seeds, another mage appears: Fate Testarossa. Stronger than Nanoha, Fate refuses to divulge her reasons in trying to collect the Jewel Seeds. Nanoha senses a melancholy in her eyes, but Fate refuses to communicate. Directed by Akiyuki Shinbo, Mahou Shoujo Lyrical Nanoha is a story about the clash of emotions when goals collide.;TV;13;Oct 3, 2004 to Dec 26, 2004;2004;Starchild Records, Omnibus Japan;Geneon Entertainment USA;Seven Arcs;Original;25 min. per ep.;PG-13 - Teens 13 or older;18280;1550;88890;1036;3287;47731;2865;2625
77;Mahou Shoujo Lyrical Nanoha A's;799;Action, Comedy, Drama, Magic, Super Power;Magical Girl Lyrical Nanoha A's;魔法少女リリカルなのは エース;fter solving the incident of the scattered Jewel Seeds, Nanoha Takamachi happily returns to her everyday life, though now with added magic practice in the morning. Exchanging video messages with Fate Testarossa and the crew of the Arthra, Nanoha eagerly awaits the chance to speak with them in person again. But while studying in her room one day, Raising Heart suddenly calls out to Nanoha and warns her of an incoming attack! The attacker is a young girl named Vita, who calls herself a Belka Knight. She proves her strength by using an intelligent device with a mysterious cartridge system to quickly overwhelm Nanoha. Luckily, the Space-Time Administration Bureau is able to step in before she is completely crushed. Vita and her fellow knights Shamal, Signum, and Zafila are on a mission to steal magical power from mages in order to complete the Book of Darkness, one of the Lost Logia. For what sinister purpose are the knights after this Book of Darkness?;TV;13;Oct 2, 2005 to Dec 25, 2005;2005;Starchild Records, Omnibus Japan;Geneon Entertainment USA;Seven Arcs;Original;25 min. per ep.;PG-13 - Teens 13 or older;5510;2075;56981;1014;1367;40165;1088;828
79;Shuffle!;709;Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen;Shuffle!;SHUFFLE! (シャッフル!);In present times, Gods and Demons coexist together with Humans after the door between each of these worlds had opened. Tsuchimi Rin is a normal young high school student attending Verbena Academy, spending his days living peacefully with his childhood friend Kaede. Unexpectedly, one day the King of Gods, the King of Demons and their families move into be Rin's next door neighbors. Apparently the daughter of the Gods, Sia, and the daughter of the demons, Nerine, are both deeply in love with Rin after having met him in the past. Along with his playful friendship with upperclassmen Asa and his encounter with the silent but cute Primula, Rin has much on his hands dealing with the affections of each of these girls. Based on the eroge by Navel.;TV;24;Jul 8, 2005 to Jan 6, 2006;2005;Xebec, Lantis, Memory-Tech;Funimation;Asread;Visual novel;23 min. per ep.;R+ - Mild Nudity;32310;600;240751;1572;10943;151944;9558;13227
